reward,success_rate,actor_loss,critic_loss
-100.0,0.0,-0.23890464007854462,0.5070006847381592
-100.0,0.0,-0.2846623659133911,0.4177364110946655
-100.0,0.0,-0.23280936479568481,0.5067297220230103
-100.0,0.0,-0.26954740285873413,0.42772167921066284
-100.0,0.0,-0.29248854517936707,0.4115765690803528
-100.0,0.0,0.5271852016448975,2.977830648422241
-100.0,0.0,0.7645869255065918,2.7373452186584473
-100.0,0.0,0.7600065469741821,2.338426351547241
-100.0,0.0,0.5037646293640137,1.4339847564697266
-100.0,0.0,-0.007874764502048492,1.4481257200241089
-100.0,0.0,-0.014406967908143997,1.0727688074111938
-100.0,0.0,0.22628724575042725,0.8575069308280945
-100.0,0.0,0.3493107557296753,0.9564216136932373
-100.0,0.0,0.11851155012845993,0.7988036870956421
-100.0,0.0,0.07141679525375366,0.6518635749816895
-100.0,0.0,0.2320137917995453,0.6208282709121704
-100.0,0.0,0.5075654983520508,0.5741876363754272
-100.0,0.0,0.4868985414505005,0.43773865699768066
-100.0,0.0,0.13356035947799683,0.55046546459198
-100.0,0.0,0.18398261070251465,0.6457619667053223
-100.0,0.0,0.3281748294830322,0.6144957542419434
-100.0,0.0,0.2768029570579529,0.4924243092536926
-100.0,0.0,0.3776136636734009,0.3646613359451294
-100.0,0.0,0.5479642152786255,0.48455119132995605
-100.0,0.0,0.36451753973960876,0.44159606099128723
-100.0,0.0,0.5321221351623535,0.5360047817230225
-100.0,0.0,0.5223456621170044,0.4945957660675049
-100.0,0.0,0.41802477836608887,0.3610589802265167
-100.0,0.0,0.43817800283432007,0.4551241099834442
-100.0,0.0,0.6266641616821289,0.4153550863265991
-100.0,0.0,0.4610890746116638,0.38693076372146606
-100.0,0.0,0.3003094494342804,0.4746370017528534
-100.0,0.0,0.46175268292427063,0.3968409299850464
-100.0,0.0,0.6410863399505615,0.3818552792072296
-100.0,0.0,0.3903648257255554,0.4200931191444397
-100.0,0.0,0.21263311803340912,0.3700743317604065
-100.0,0.0,0.2952222228050232,0.3690735995769501
-100.0,0.0,0.5197824239730835,0.33388590812683105
-100.0,0.0,0.49179261922836304,0.43447551131248474
-100.0,0.0,0.34792011976242065,0.3297722339630127
-100.0,0.0,0.33512014150619507,0.31859052181243896
-100.0,0.0,0.29700198769569397,0.35927021503448486
-100.0,0.0,0.6592910289764404,0.40861958265304565
-100.0,0.0,0.5341668128967285,0.3638949990272522
-100.0,0.0,0.462136447429657,0.4117472171783447
-100.0,0.0,0.6157498359680176,1.3375060558319092
-100.0,0.0,0.6941180229187012,1.3241246938705444
-100.0,0.0,0.4233759045600891,1.027771234512329
-94.0,0.0,0.4863702654838562,0.7297253608703613
-100.0,0.0,0.507992148399353,0.7722145318984985
-100.0,0.0,0.5947813987731934,0.7740728855133057
-100.0,0.0,0.40175122022628784,0.723721981048584
-100.0,0.0,0.4189133048057556,0.5570240020751953
-100.0,0.0,0.2526378035545349,0.4885558485984802
-100.0,0.0,0.30528390407562256,0.47887855768203735
-100.0,0.0,0.39796754717826843,0.6576358079910278
-100.0,0.0,0.45997387170791626,0.5601365566253662
-100.0,0.0,0.24876153469085693,0.5563815832138062
-100.0,0.0,0.12993265688419342,0.4441892206668854
-100.0,0.0,0.38593488931655884,0.42565467953681946
-100.0,0.0,0.4205932021141052,0.39513230323791504
-100.0,0.0,0.37280577421188354,0.5147421360015869
-100.0,0.0,0.5011584758758545,0.3759539723396301
-100.0,0.0,0.47899675369262695,0.3464812934398651
-100.0,0.0,0.30119583010673523,0.41128963232040405
-100.0,0.0,0.5643022060394287,0.4027669131755829
-100.0,0.0,0.46724680066108704,0.4886259436607361
-90.0,0.0,0.6927943825721741,0.34380418062210083
-100.0,0.0,0.7804580926895142,0.4994312822818756
-100.0,0.0,0.5662288665771484,0.4111173152923584
-100.0,0.0,0.5810607671737671,0.33493608236312866
-100.0,0.0,0.6406789422035217,0.45729154348373413
-87.0,0.0,0.6595993041992188,0.30813002586364746
-100.0,0.0,0.6112228035926819,0.31154075264930725
-100.0,0.0,0.8183275461196899,0.26025089621543884
-100.0,0.0,0.7421529293060303,0.38288414478302
-100.0,0.0,0.678447425365448,0.3998109698295593
-100.0,0.0,0.7664573192596436,0.3838123381137848
-54.0,0.01,0.7629956007003784,0.40478652715682983
-100.0,0.01,0.5381743907928467,0.4997713565826416
-52.0,0.02,0.6055331230163574,0.39144331216812134
-100.0,0.02,0.8144778609275818,0.3299923241138458
-100.0,0.02,0.7205629348754883,0.4222511649131775
-21.0,0.03,0.6803655624389648,0.33174362778663635
-100.0,0.03,0.7131174802780151,0.48639577627182007
-100.0,0.03,1.0038979053497314,0.6285238265991211
-100.0,0.03,0.8557246923446655,0.5802209973335266
-100.0,0.03,0.8506902456283569,0.3878355622291565
-100.0,0.03,0.9581106901168823,0.6639413237571716
-100.0,0.03,0.8338863849639893,0.4292238652706146
-100.0,0.03,0.9373220205307007,0.4927360415458679
-19.0,0.04,1.0975165367126465,0.5855401754379272
-22.0,0.05,1.124795913696289,0.5618248581886292
-24.0,0.06,0.7662558555603027,0.5233471393585205
-19.0,0.07,0.762949526309967,0.5935072898864746
-100.0,0.07,1.0573060512542725,0.4993693232536316
-100.0,0.07,1.1491419076919556,0.43414419889450073
-100.0,0.07,0.8512726426124573,0.34936976432800293
-100.0,0.07,0.8859691619873047,0.434409499168396
-100.0,0.07,1.0070974826812744,0.337279736995697
-100.0,0.07,1.0217829942703247,0.39980044960975647
-100.0,0.07,0.9570213556289673,0.3664759397506714
-15.0,0.08,0.9967314004898071,0.5631340742111206
-100.0,0.08,1.1027255058288574,0.4194064736366272
-100.0,0.08,1.176169753074646,0.5339524745941162
-100.0,0.08,0.9780302047729492,0.47224849462509155
-100.0,0.08,1.1958283185958862,0.5563333630561829
-100.0,0.08,1.2686645984649658,0.48793280124664307
-100.0,0.08,1.0255086421966553,0.41386470198631287
-100.0,0.08,1.163891315460205,0.48448699712753296
-100.0,0.08,1.2375823259353638,0.5512493252754211
-100.0,0.08,1.3325004577636719,0.4599728584289551
-100.0,0.08,1.0357019901275635,0.40367862582206726
-100.0,0.08,1.1284717321395874,0.3070378601551056
-100.0,0.08,1.2861435413360596,0.40290147066116333
-100.0,0.08,1.2395133972167969,0.38961824774742126
-18.0,0.09,1.3101468086242676,0.41931718587875366
-54.0,0.1,0.9989703297615051,0.356780469417572
-100.0,0.1,1.0942708253860474,0.3792269825935364
-100.0,0.1,1.4041554927825928,0.29894644021987915
-100.0,0.1,1.3242743015289307,0.3506205677986145
-100.0,0.1,1.0851948261260986,0.41061514616012573
-100.0,0.1,1.1700985431671143,0.36582237482070923
-100.0,0.1,1.2186204195022583,0.3461671471595764
-100.0,0.1,1.1148366928100586,0.396023154258728
-100.0,0.1,1.2373766899108887,0.43285638093948364
-100.0,0.1,1.3101825714111328,0.5160433650016785
-100.0,0.1,1.2220098972320557,0.404617577791214
-88.0,0.1,1.3912339210510254,0.44604575634002686
-100.0,0.1,1.278162956237793,0.4482754170894623
-26.0,0.11,1.0561338663101196,0.48186156153678894
-100.0,0.11,1.197382926940918,0.35528460144996643
-25.0,0.12,1.3981150388717651,0.354065865278244
-100.0,0.12,1.367712140083313,0.38220903277397156
-100.0,0.12,1.1832391023635864,0.3093412220478058
-100.0,0.12,1.3295329809188843,0.39984408020973206
-100.0,0.12,1.602450966835022,0.3849695920944214
-100.0,0.12,1.3315203189849854,0.3502523899078369
-100.0,0.12,1.2063279151916504,0.42165014147758484
-100.0,0.12,1.226110577583313,0.3221193850040436
-100.0,0.12,1.574061632156372,0.332778662443161
-20.0,0.13,1.2812910079956055,0.3851446807384491
-21.0,0.14,1.2700062990188599,0.3624829351902008
-26.0,0.14,1.2798832654953003,0.31481295824050903
-100.0,0.14,1.2984250783920288,0.40839582681655884
-100.0,0.14,1.4034390449523926,0.4612218737602234
-100.0,0.14,1.3967959880828857,0.2822490632534027
-100.0,0.14,1.4025912284851074,0.34931305050849915
-98.0,0.14,1.4016417264938354,0.4059075713157654
-100.0,0.14,1.2811360359191895,0.38904568552970886
-100.0,0.14,1.4335780143737793,0.31923431158065796
-100.0,0.14,1.4393360614776611,0.4578596353530884
-100.0,0.14,1.2276110649108887,0.4165521264076233
-100.0,0.14,1.4775880575180054,0.4842261075973511
-100.0,0.14,1.4084250926971436,0.2969004213809967
-100.0,0.14,1.2849650382995605,0.33482035994529724
-100.0,0.14,1.5203979015350342,0.31097719073295593
-100.0,0.14,1.504678726196289,0.25254252552986145
-100.0,0.14,1.3273110389709473,0.3899252712726593
-100.0,0.14,1.4527604579925537,0.34177687764167786
-100.0,0.14,1.4476768970489502,0.30517640709877014
-100.0,0.14,1.4273995161056519,0.3563288450241089
-100.0,0.14,1.505119800567627,0.3985540568828583
-100.0,0.14,1.5634381771087646,0.4103436768054962
-100.0,0.14,1.314882516860962,0.3575393557548523
-100.0,0.14,1.525678277015686,0.4672287106513977
-100.0,0.14,1.5750330686569214,0.4782416820526123
-100.0,0.14,1.3470160961151123,0.5189121961593628
-100.0,0.14,1.5295464992523193,0.4245334565639496
-100.0,0.14,1.4919730424880981,0.5270044207572937
-100.0,0.14,1.2532984018325806,0.35890769958496094
-100.0,0.14,1.6480833292007446,0.36143162846565247
-100.0,0.14,1.5790024995803833,0.40324825048446655
-100.0,0.14,1.310656189918518,0.3449810743331909
-100.0,0.14,1.574244499206543,0.4118462800979614
-100.0,0.14,1.5299471616744995,0.45809465646743774
-100.0,0.14,1.3092188835144043,0.4677426517009735
-100.0,0.14,1.5034774541854858,0.42905277013778687
-100.0,0.13,1.3944138288497925,0.4557024836540222
-100.0,0.13,1.4707961082458496,0.38693827390670776
-100.0,0.12,1.5232419967651367,0.25020429491996765
-100.0,0.12,1.3231067657470703,0.3285963535308838
-100.0,0.12,1.6049859523773193,0.3516186475753784
-100.0,0.11,1.6489107608795166,0.40005937218666077
-48.0,0.11,1.4356260299682617,0.37777718901634216
-100.0,0.11,1.3550219535827637,0.38237154483795166
-100.0,0.11,1.4234240055084229,0.3140541911125183
-100.0,0.11,1.3363417387008667,0.383938729763031
-100.0,0.11,1.2427502870559692,0.3465423583984375
-100.0,0.11,1.341368317604065,0.37548312544822693
-100.0,0.11,1.5704411268234253,0.2925853729248047
-100.0,0.1,1.4265756607055664,0.2914026975631714
-97.0,0.09,1.2608616352081299,0.36706656217575073
-100.0,0.08,1.1598951816558838,0.46121764183044434
-100.0,0.07,1.478271484375,0.3448106646537781
-100.0,0.07,1.864548683166504,0.29675406217575073
-100.0,0.07,1.6985595226287842,0.3234577178955078
-100.0,0.07,1.544987440109253,0.33216267824172974
-100.0,0.07,0.9763188362121582,0.33218538761138916
-100.0,0.07,1.0421855449676514,0.4503973126411438
-100.0,0.07,1.3627502918243408,0.4542160630226135
-100.0,0.07,1.7112996578216553,0.3291075527667999
-100.0,0.06,1.614290475845337,0.2838670611381531
-100.0,0.06,1.4836382865905762,0.3502045273780823
-100.0,0.06,1.220806360244751,0.36863988637924194
-94.0,0.06,1.1794536113739014,0.4052954614162445
-59.0,0.07,1.5310871601104736,0.3450970947742462
-88.0,0.07,1.5076220035552979,0.3838582932949066
-100.0,0.07,1.4174484014511108,0.38387197256088257
-100.0,0.07,1.2707388401031494,0.3711314797401428
-100.0,0.07,1.4394078254699707,0.4034673571586609
-21.0,0.08,1.5020027160644531,0.319688618183136
-24.0,0.09,1.2470290660858154,0.34605497121810913
-100.0,0.09,1.4013025760650635,0.38053303956985474
-100.0,0.09,1.5953657627105713,0.3640158176422119
-100.0,0.09,1.6966339349746704,0.3008263111114502
-100.0,0.08,1.3187451362609863,0.36742275953292847
-100.0,0.07,1.1881988048553467,0.41729411482810974
-100.0,0.07,1.5888458490371704,0.31212568283081055
-100.0,0.07,1.495126485824585,0.34788867831230164
-100.0,0.07,1.2749700546264648,0.4078297019004822
-96.0,0.07,1.4226051568984985,0.31798255443573
-44.0,0.08,1.33726966381073,0.3095432221889496
-100.0,0.08,1.4955058097839355,0.2748872935771942
-100.0,0.08,1.601637840270996,0.48207205533981323
-100.0,0.08,1.5997095108032227,0.3645328879356384
-100.0,0.08,1.5162529945373535,0.33305203914642334
-100.0,0.08,1.5306687355041504,0.32403331995010376
-100.0,0.08,1.6086781024932861,0.28457021713256836
-22.0,0.09,1.4071388244628906,0.4075394570827484
-100.0,0.08,1.3973740339279175,0.3795579671859741
-100.0,0.08,1.5491399765014648,0.21995478868484497
-60.0,0.07,1.4953069686889648,0.389085054397583
-68.0,0.07,1.5148775577545166,0.40721771121025085
-97.0,0.07,1.4778156280517578,0.36136555671691895
-100.0,0.07,1.3844798803329468,0.308691143989563
-100.0,0.07,1.4270501136779785,0.3998814821243286
-100.0,0.07,1.3849709033966064,0.38278335332870483
-88.0,0.07,1.2948307991027832,0.3037600815296173
-100.0,0.07,1.3027722835540771,0.30389687418937683
-100.0,0.07,1.5172533988952637,0.30127066373825073
-100.0,0.06,1.5306676626205444,0.34472212195396423
-21.0,0.06,1.1880747079849243,0.3874804377555847
-100.0,0.06,1.5329159498214722,0.2864004373550415
-100.0,0.06,1.780174732208252,0.3199589252471924
-100.0,0.06,1.7128915786743164,0.3260590136051178
-100.0,0.06,1.3931975364685059,0.32489150762557983
-100.0,0.06,1.5282599925994873,0.31570035219192505
-100.0,0.06,1.4607149362564087,0.3678051233291626
-100.0,0.06,1.3189561367034912,0.378608763217926
-70.0,0.07,1.387998342514038,0.3424055576324463
-100.0,0.07,1.3745440244674683,0.3573048710823059
-48.0,0.08,1.4438178539276123,0.28344860672950745
-100.0,0.08,1.562751293182373,0.3413730263710022
-99.0,0.08,1.418717384338379,0.3511752486228943
-100.0,0.08,1.3501372337341309,0.3610116243362427
-100.0,0.08,1.5720317363739014,0.3433157205581665
-100.0,0.08,1.2465215921401978,0.30283451080322266
-100.0,0.08,1.4562170505523682,0.29405122995376587
-100.0,0.08,1.5870001316070557,0.3733249306678772
-100.0,0.08,1.4756629467010498,0.2802623510360718
-100.0,0.08,1.2281146049499512,0.3281744122505188
-100.0,0.08,1.6640177965164185,0.31372082233428955
-100.0,0.08,1.647181510925293,0.32404810190200806
-63.0,0.08,1.1493324041366577,0.29913443326950073
-100.0,0.08,1.2856311798095703,0.2663165330886841
-100.0,0.08,1.5144100189208984,0.2879056930541992
-100.0,0.08,1.6146833896636963,0.3209999203681946
-100.0,0.08,1.4310578107833862,0.2796243727207184
-100.0,0.08,1.3755820989608765,0.32511091232299805
-30.0,0.08,1.8381600379943848,0.23035508394241333
-100.0,0.08,1.7691645622253418,0.33179181814193726
-100.0,0.08,1.427263855934143,0.3242759108543396
-47.0,0.09,1.4230690002441406,0.29339706897735596
-100.0,0.09,1.5559667348861694,0.2905964255332947
-100.0,0.09,1.8518733978271484,0.3564110994338989
-100.0,0.09,1.3803240060806274,0.30588704347610474
-100.0,0.09,1.3529751300811768,0.3212178349494934
-100.0,0.09,1.6103806495666504,0.34501659870147705
-100.0,0.09,1.3726909160614014,0.33293890953063965
-100.0,0.09,1.5798025131225586,0.3708626329898834
-100.0,0.09,1.5498545169830322,0.33902454376220703
-100.0,0.09,1.5535695552825928,0.32064539194107056
-100.0,0.09,1.4514186382293701,0.3315638303756714
-100.0,0.09,1.3795530796051025,0.34525132179260254
-100.0,0.09,1.4239805936813354,0.3702165484428406
-100.0,0.09,1.7653976678848267,0.30830639600753784
-100.0,0.09,1.3600609302520752,0.32771700620651245
-100.0,0.09,1.3678109645843506,0.2768251597881317
-100.0,0.09,1.6048203706741333,0.2632446885108948
-100.0,0.09,1.6350228786468506,0.33062297105789185
-100.0,0.09,1.3332722187042236,0.2761361002922058
-100.0,0.09,1.5507160425186157,0.2801992893218994
-100.0,0.09,1.408529281616211,0.2613297700881958
-100.0,0.09,1.466261386871338,0.3168036639690399
-100.0,0.09,1.4603365659713745,0.22318387031555176
-100.0,0.09,1.4202536344528198,0.3392060399055481
-100.0,0.09,1.2871431112289429,0.30790719389915466
-100.0,0.09,1.5842535495758057,0.35523322224617004
-100.0,0.09,1.6327595710754395,0.27356159687042236
-100.0,0.09,1.4123680591583252,0.28815537691116333
-100.0,0.09,1.3920159339904785,0.3143197298049927
-100.0,0.09,1.4623525142669678,0.2782808840274811
-100.0,0.09,1.5302278995513916,0.294724702835083
-100.0,0.09,1.7889102697372437,0.25114044547080994
-96.0,0.09,1.5367918014526367,0.3029247522354126
-100.0,0.08,1.5360329151153564,0.2987610995769501
-100.0,0.08,1.6810381412506104,0.3670148253440857
-100.0,0.08,1.3880620002746582,0.2522842586040497
-100.0,0.08,1.4910399913787842,0.3461345434188843
-67.0,0.09,1.5043375492095947,0.28539109230041504
-100.0,0.08,1.2874960899353027,0.24277034401893616
-100.0,0.07,1.4766690731048584,0.3558580279350281
-100.0,0.07,1.5763294696807861,0.32679465413093567
-16.0,0.08,1.5406343936920166,0.29471153020858765
-100.0,0.08,1.3321646451950073,0.29580122232437134
-98.0,0.08,1.6997222900390625,0.20614725351333618
-100.0,0.08,1.4884508848190308,0.266032338142395
-100.0,0.08,1.3857311010360718,0.2974521219730377
-100.0,0.08,1.662627100944519,0.2647920846939087
-100.0,0.08,1.678437352180481,0.23823575675487518
-100.0,0.08,1.2477421760559082,0.38361918926239014
-38.0,0.07,1.3672771453857422,0.20383045077323914
-15.0,0.08,1.4311567544937134,0.2427891194820404
-100.0,0.08,1.7225043773651123,0.3002983033657074
-16.0,0.09,1.533473253250122,0.21995891630649567
-100.0,0.09,1.5422642230987549,0.25815343856811523
-15.0,0.1,1.5531954765319824,0.3099958002567291
-100.0,0.1,1.4041106700897217,0.39771032333374023
-13.0,0.1,1.4342432022094727,0.20332178473472595
-100.0,0.1,1.312920093536377,0.29410499334335327
-100.0,0.1,1.378953456878662,0.2645929455757141
-100.0,0.1,1.4019806385040283,0.29581162333488464
-100.0,0.1,1.481182336807251,0.26761481165885925
-100.0,0.1,1.5278213024139404,0.32032912969589233
-100.0,0.1,1.4671595096588135,0.2744981050491333
-11.0,0.11,1.4388879537582397,0.2321731150150299
-100.0,0.11,1.29891037940979,0.23569604754447937
-100.0,0.11,1.4148929119110107,0.24629734456539154
-100.0,0.11,1.424532413482666,0.20932233333587646
-100.0,0.11,1.5695545673370361,0.25111889839172363
-20.0,0.12,1.5243737697601318,0.30453553795814514
-23.0,0.12,1.333571195602417,0.24000222980976105
-100.0,0.12,1.4901103973388672,0.25415918231010437
-100.0,0.12,1.3779375553131104,0.295232892036438
-11.0,0.13,1.348395824432373,0.25322267413139343
-100.0,0.13,1.577370285987854,0.2423168569803238
-100.0,0.13,1.627943992614746,0.30227184295654297
-100.0,0.13,1.6799724102020264,0.3424193561077118
-100.0,0.13,1.5624003410339355,0.2828782796859741
-100.0,0.12,1.5065345764160156,0.3236348330974579
-98.0,0.12,1.418993592262268,0.3169223964214325
-10.0,0.12,1.6623579263687134,0.36627912521362305
-100.0,0.12,1.493974208831787,0.2746809124946594
-100.0,0.12,1.3863155841827393,0.31120505928993225
-100.0,0.12,1.8712975978851318,0.3714964687824249
-100.0,0.12,1.5386936664581299,0.31654810905456543
-100.0,0.12,1.3330997228622437,0.32728272676467896
-100.0,0.12,1.0864710807800293,0.2819523513317108
-11.0,0.13,1.6220333576202393,0.29319918155670166
-21.0,0.14,1.8249552249908447,0.3249129354953766
-100.0,0.14,1.4975959062576294,0.27671146392822266
-100.0,0.14,1.345668077468872,0.36862415075302124
-32.0,0.15,1.6881738901138306,0.2918015122413635
-100.0,0.15,1.4811228513717651,0.2877712547779083
-100.0,0.15,1.180443286895752,0.3119323253631592
-17.0,0.16,1.6481356620788574,0.3439745306968689
-100.0,0.16,1.2844040393829346,0.301582932472229
-100.0,0.16,1.483569622039795,0.31601953506469727
-93.0,0.16,1.7133742570877075,0.35582125186920166
-100.0,0.16,1.378770351409912,0.31501972675323486
-100.0,0.16,1.3466081619262695,0.3782854676246643
-100.0,0.16,1.591986894607544,0.2676505446434021
-100.0,0.15,1.3969194889068604,0.3305289149284363
-100.0,0.15,1.5143258571624756,0.3298396170139313
-100.0,0.15,1.7199708223342896,0.29672756791114807
-100.0,0.15,1.489450216293335,0.3279005289077759
-100.0,0.15,1.4535635709762573,0.2539152503013611
-16.0,0.16,1.534964919090271,0.23150858283042908
-100.0,0.16,1.276109218597412,0.29038164019584656
-99.0,0.16,1.5320062637329102,0.3203713297843933
-100.0,0.16,1.5551152229309082,0.3290815055370331
-100.0,0.16,1.4281165599822998,0.33574050664901733
-22.0,0.17,1.3137991428375244,0.38557374477386475
-69.0,0.17,1.5005695819854736,0.2310744822025299
-100.0,0.17,1.4821577072143555,0.2156166136264801
-15.0,0.18,1.746213436126709,0.3042656481266022
-100.0,0.18,1.2827420234680176,0.25780293345451355
-100.0,0.18,1.5909533500671387,0.290134072303772
-100.0,0.18,1.4771218299865723,0.25564295053482056
-100.0,0.18,1.6243326663970947,0.28876519203186035
-100.0,0.18,1.4906684160232544,0.27951306104660034
-100.0,0.18,1.3554483652114868,0.30541348457336426
-100.0,0.18,1.679469108581543,0.2952044606208801
-100.0,0.18,1.8407411575317383,0.265445351600647
-12.0,0.19,1.6221446990966797,0.29269900918006897
-100.0,0.19,1.7964054346084595,0.26594212651252747
-100.0,0.19,1.764355182647705,0.24615676701068878
-100.0,0.19,1.6125825643539429,0.27617815136909485
-98.0,0.19,1.5266153812408447,0.26746684312820435
-100.0,0.19,1.6023008823394775,0.31003761291503906
-100.0,0.19,1.5497989654541016,0.3656270503997803
-100.0,0.19,1.5567402839660645,0.3653046488761902
-100.0,0.19,1.5030512809753418,0.3257194757461548
-86.0,0.19,1.502165675163269,0.325658917427063
-100.0,0.19,1.7575277090072632,0.3383941054344177
-100.0,0.19,1.659582495689392,0.3426966667175293
-19.0,0.2,1.4475831985473633,0.321852445602417
-57.0,0.21,1.6428624391555786,0.3152214586734772
-100.0,0.21,1.5939764976501465,0.3157353699207306
-100.0,0.2,1.6321423053741455,0.3268803358078003
-100.0,0.2,1.8505104780197144,0.2657513916492462
-100.0,0.2,1.6664767265319824,0.32676416635513306
-100.0,0.2,1.5865620374679565,0.3307868540287018
-96.0,0.19,1.9127769470214844,0.2702397108078003
-100.0,0.19,1.6323366165161133,0.29910194873809814
-100.0,0.19,1.5502440929412842,0.2754259705543518
-17.0,0.2,1.6712698936462402,0.3158037066459656
-100.0,0.2,1.653343915939331,0.3543066680431366
-100.0,0.2,1.594922423362732,0.3643430471420288
-100.0,0.2,1.7197773456573486,0.2708449065685272
-100.0,0.2,1.6868939399719238,0.33274275064468384
-100.0,0.2,1.297473669052124,0.3817780017852783
-100.0,0.19,1.6046411991119385,0.3744574189186096
-79.0,0.19,1.7843290567398071,0.28220880031585693
-100.0,0.18,1.7575900554656982,0.2981196641921997
-100.0,0.18,1.4768378734588623,0.34240812063217163
-100.0,0.17,1.385664939880371,0.435416579246521
-100.0,0.17,1.8520125150680542,0.48222488164901733
-100.0,0.16,1.9335874319076538,0.48839858174324036
-100.0,0.16,1.4700095653533936,0.37803709506988525
-59.0,0.17,1.7039097547531128,0.31374484300613403
-100.0,0.17,1.7892186641693115,0.41227948665618896
-19.0,0.18,1.6504971981048584,0.4521612226963043
-100.0,0.18,1.558658242225647,0.4929056763648987
-100.0,0.18,1.500661015510559,0.5486102104187012
-100.0,0.17,1.613144874572754,0.38005194067955017
-100.0,0.17,1.6796319484710693,0.32710492610931396
-22.0,0.18,1.8706045150756836,0.2793474495410919
-100.0,0.18,1.365483045578003,0.4164843261241913
-100.0,0.18,1.816542148590088,0.4062272608280182
-100.0,0.17,1.4404526948928833,0.36808526515960693
-100.0,0.16,1.519115924835205,0.31931567192077637
-100.0,0.16,1.7727618217468262,0.23264683783054352
-100.0,0.16,1.7399953603744507,0.33674755692481995
-17.0,0.16,1.4990296363830566,0.38405221700668335
-15.0,0.17,1.8652712106704712,0.4536532759666443
-100.0,0.17,1.690072774887085,0.3696320950984955
-100.0,0.17,1.3682141304016113,0.28870391845703125
-100.0,0.17,1.8899363279342651,0.2794278860092163
-100.0,0.17,1.9116512537002563,0.33485573530197144
-15.0,0.18,1.4936437606811523,0.3387371301651001
-100.0,0.17,1.573500156402588,0.3648141026496887
-100.0,0.17,1.8783164024353027,0.3014160692691803
-100.0,0.17,1.848272681236267,0.2830866575241089
-100.0,0.17,1.5664584636688232,0.34008869528770447
-67.0,0.17,1.614920973777771,0.29024749994277954
-98.0,0.17,1.9754128456115723,0.26889094710350037
-100.0,0.17,1.6670200824737549,0.324546217918396
-100.0,0.16,1.9712762832641602,0.2686746120452881
-19.0,0.16,1.792165756225586,0.3223826289176941
-100.0,0.16,1.5948686599731445,0.34948569536209106
-13.0,0.17,1.9500107765197754,0.2670375108718872
-100.0,0.16,1.6381840705871582,0.2650372087955475
-19.0,0.17,1.5867841243743896,0.2958326041698456
-94.0,0.17,1.6209911108016968,0.3055568337440491
-100.0,0.16,1.7392661571502686,0.36665964126586914
-100.0,0.16,1.8100786209106445,0.31736302375793457
-100.0,0.16,1.7105352878570557,0.29669278860092163
-12.0,0.17,1.858116865158081,0.3381773829460144
-95.0,0.17,1.7318098545074463,0.33914852142333984
-100.0,0.17,1.7451525926589966,0.26405197381973267
-15.0,0.18,1.5446678400039673,0.26804155111312866
-100.0,0.18,1.791599988937378,0.3407275080680847
-100.0,0.18,1.6893194913864136,0.28718477487564087
-100.0,0.18,1.7614396810531616,0.2714814245700836
-100.0,0.18,1.7328498363494873,0.29634231328964233
-100.0,0.18,1.9329770803451538,0.3141866624355316
-100.0,0.17,1.6984275579452515,0.34813567996025085
-100.0,0.17,1.7543851137161255,0.2768283188343048
-22.0,0.18,1.6345117092132568,0.22531229257583618
-100.0,0.18,1.9209187030792236,0.2931331396102905
-100.0,0.18,1.9971082210540771,0.22599297761917114
-100.0,0.17,1.7020716667175293,0.24076683819293976
-10.0,0.18,1.8344922065734863,0.23945140838623047
