reward,actor_loss,q_loss,success
-94.03003524618715,4.666741371154785,5.287057876586914,0.0
-94.66162401745203,3.759036064147949,3.020028591156006,0.0
-93.6127193147938,3.18057918548584,1.2650970220565796,0.0
-85.39047316443022,2.628981828689575,0.5618038773536682,0.0
-81.1145682056205,2.013998031616211,0.6587902307510376,0.0
-77.03394616343988,2.2112438678741455,0.8843820095062256,0.0
-69.95968956450953,2.8065266609191895,0.45043855905532837,0.0
-64.5669230184697,2.8941943645477295,0.09434691071510315,0.0
-58.73526968211484,2.7855024337768555,0.32416677474975586,0.0
-55.1915563024661,2.433049201965332,0.3996325731277466,0.0
-50.60885042944307,2.008988618850708,0.1807822287082672,0.0
-47.3426658954006,1.8826124668121338,0.07197696715593338,0.0
-41.08069307276234,1.935405969619751,0.19770023226737976,0.0
-35.94492748659352,2.1408748626708984,0.15910223126411438,0.0
-34.15533757600117,2.390028953552246,0.07025036215782166,0.0
-32.73249948543164,2.4640157222747803,0.08602333813905716,0.0
-30.460490655192878,2.422863006591797,0.12019665539264679,0.0
-28.744751059164965,2.224130392074585,0.09709811210632324,0.0
-28.47799812098905,2.121731758117676,0.09757794439792633,0.0
-26.61513740231681,2.2828621864318848,0.11752190440893173,0.0
-25.443613337207953,2.514734983444214,0.10602374374866486,0.0
-24.888336327576496,2.7333288192749023,0.08196267485618591,0.0
-25.649888918455137,2.903111696243286,0.0841638594865799,0.0
-23.70965259268905,2.950620174407959,0.11851857602596283,1.0
-22.233725898169308,2.8545260429382324,0.15077297389507294,0.0
-21.04266266984161,2.5915539264678955,0.1366656869649887,0.0
-19.417836383419097,2.254967451095581,0.09426835179328918,0.0
-19.88748618391991,2.191196918487549,0.06243593245744705,0.0
-18.80571989425517,2.169638156890869,0.07147675007581711,0.0
-19.632725971855745,2.158465623855591,0.10394001007080078,0.0
-19.705956613737655,2.1571431159973145,0.1079951822757721,0.0
-18.50490099336667,2.1827585697174072,0.06294550746679306,0.0
-18.93756775563361,2.4233949184417725,0.03996695578098297,0.0
-19.216048964243406,2.5544967651367188,0.042688287794589996,0.0
-18.967315336213236,2.5461435317993164,0.07072965800762177,0.0
-17.793082981978994,2.4464244842529297,0.06630116701126099,0.0
-17.23344785574939,2.2658278942108154,0.044815145432949066,0.0
-17.74795494562708,2.262683868408203,0.040491972118616104,0.0
-17.619964498589052,2.327601909637451,0.058589428663253784,0.0
-16.004492095658694,2.347947597503662,0.07872523367404938,1.0
-16.432724025941152,2.3809902667999268,0.06204614043235779,0.0
-15.665474846156382,2.5623788833618164,0.056329239159822464,0.0
-16.66110488470714,2.6786012649536133,0.0716073289513588,0.0
-15.249532525747737,2.687163829803467,0.0928143560886383,0.0
-17.271328516095252,2.6221165657043457,0.08699047565460205,0.0
-15.38852516254043,2.480515480041504,0.0669344961643219,1.0
-15.011305202577057,2.4003286361694336,0.04476809501647949,0.0
-14.62009550159487,2.323578119277954,0.023766694590449333,0.0
-13.138017669165427,2.2640509605407715,0.030480068176984787,1.0
-14.640911667874843,2.243508815765381,0.032562367618083954,0.0
-15.462296761813839,2.322411060333252,0.022594548761844635,0.0
-16.308731818782423,2.4342904090881348,0.01406101230531931,0.0
-16.611863084126608,2.4668872356414795,0.027752531692385674,0.0
-15.185624457482296,2.4165167808532715,0.03026539459824562,0.0
-17.279915439913147,2.4169600009918213,0.02872735820710659,0.0
-15.745958723200328,2.5351758003234863,0.028524676337838173,1.0
-16.732833425790012,2.494741916656494,0.03821491450071335,0.0
-15.340732813273979,2.447585105895996,0.027519013732671738,0.0
-14.703914691740657,2.515608787536621,0.028299225494265556,0.0
-14.881814306898871,2.5214414596557617,0.029694102704524994,0.0
-14.924185755035026,2.4857571125030518,0.027559766545891762,0.0
-13.664691984751222,2.362739086151123,0.02403394505381584,0.0
-14.00698218975813,2.3312602043151855,0.024561721831560135,0.0
-14.979250249288121,2.431995391845703,0.0283978171646595,0.0
-14.04785648438282,2.445979356765747,0.02190287597477436,0.0
-14.870685455450069,2.467860698699951,0.02086034044623375,0.0
-14.790855127187424,2.4943199157714844,0.024087637662887573,0.0
-14.732868777018297,2.4741485118865967,0.026655463501811028,0.0
-15.204245948067673,2.5091097354888916,0.018501898273825645,0.0
-14.428188864060505,2.4301412105560303,0.023816291242837906,0.0
-15.490580441476492,2.375274896621704,0.02099190093576908,0.0
-16.068693714776586,2.4156925678253174,0.03141581267118454,0.0
-16.168379697959733,2.5320863723754883,0.02326316386461258,0.0
-14.4424584595851,2.567262649536133,0.016729678958654404,1.0
-13.655634122514652,2.5127830505371094,0.02382601983845234,0.0
-13.946540963853359,2.4527359008789062,0.015087115578353405,0.0
-12.78925341387169,2.4510014057159424,0.018205970525741577,1.0
-11.622876937335423,2.5192818641662598,0.013654157519340515,1.0
-11.108801256644039,2.490229606628418,0.016950521618127823,0.0
-12.91785472809492,2.5277814865112305,0.01212737150490284,0.0
-15.026427151965352,2.5489823818206787,0.013662610203027725,0.0
-15.100215082487225,2.530841827392578,0.0118526890873909,0.0
-14.470288467251134,2.451470375061035,0.012051321566104889,0.0
-15.291430416095373,2.4616243839263916,0.009765025228261948,0.0
-14.32104021061682,2.524167776107788,0.009196337312459946,0.0
-15.696655427161822,2.5156631469726562,0.00998262595385313,0.0
-15.70496876847903,2.508074998855591,0.008367533795535564,0.0
-15.715151813137489,2.532400369644165,0.010205971077084541,0.0
-13.783043991659898,2.5366897583007812,0.009311179630458355,1.0
-12.226581674554199,2.497648239135742,0.0106969540938735,1.0
-14.098728684131736,2.5251359939575195,0.011018170975148678,0.0
-13.808191695628743,2.605459690093994,0.011394377797842026,0.0
-15.357465469498061,2.570730209350586,0.015262143686413765,0.0
-15.66995296767493,2.596126079559326,0.015161542221903801,0.0
-16.68654569704189,2.612175941467285,0.013750152662396431,0.0
-16.896774670579568,2.602977991104126,0.012347071431577206,0.0
-14.817672314265417,2.564979314804077,0.01258462481200695,1.0
-16.26635096403286,2.574547290802002,0.010367922484874725,0.0
-15.046246442120479,2.5690524578094482,0.0076555232517421246,1.0
-15.083113438003021,2.5669946670532227,0.006357420235872269,0.0
-13.289423525457574,2.5599775314331055,0.00547792948782444,1.0
-15.020650121097397,2.5763299465179443,0.00530294980853796,0.0
-13.880574576528332,2.5658557415008545,0.007056509144604206,0.0
-15.033405430816789,2.5514917373657227,0.005776811391115189,0.0
-14.489656261658151,2.6053497791290283,0.006724339444190264,0.0
-13.444343738641889,2.6387715339660645,0.005286660976707935,1.0
-12.879790793516957,2.6163134574890137,0.006861137226223946,0.0
-11.540573319659561,2.6053414344787598,0.007448458578437567,1.0
-11.276213931339495,2.6329429149627686,0.00833197683095932,0.0
-10.558829912172119,2.6351423263549805,0.009858725592494011,0.0
-10.208057847725481,2.631747245788574,0.008719812147319317,1.0
-9.212060102886957,2.6444830894470215,0.009519597515463829,1.0
-8.937102006938815,2.6455423831939697,0.007896064780652523,1.0
-8.310838890515935,2.623058319091797,0.0071609350852668285,1.0
-10.234193120787767,2.6185786724090576,0.005914154462516308,0.0
-11.434240508514732,2.6600751876831055,0.006688904017210007,0.0
-11.592934897999534,2.619931936264038,0.006103558465838432,0.0
-13.839489825637326,2.627570629119873,0.00687769241631031,0.0
-12.068710266465116,2.6195552349090576,0.006117166019976139,1.0
-11.038670169569171,2.638772964477539,0.00473004998639226,1.0
-11.440391203878445,2.6102211475372314,0.005701164714992046,0.0
-12.808766319093689,2.614786386489868,0.006637809798121452,0.0
-14.05258933762447,2.6695988178253174,0.004979368764907122,0.0
-12.430579516697366,2.6199893951416016,0.006544111296534538,1.0
-13.63636351509778,2.6263527870178223,0.0062633175402879715,0.0
-11.805306565722812,2.6906285285949707,0.006742790807038546,1.0
-11.75594158326902,2.648026704788208,0.0068060895428061485,0.0
-12.60880356793515,2.670008897781372,0.006597388070076704,0.0
-13.715447692603684,2.657623291015625,0.005582563113421202,0.0
-14.650506690757181,2.6884236335754395,0.005738504230976105,0.0
-13.562735514285336,2.671412944793701,0.006006755866110325,0.0
-13.63719439688921,2.6691031455993652,0.005354695953428745,0.0
-14.260996582659516,2.718738079071045,0.0040953620336949825,0.0
-12.547569856686415,2.684687376022339,0.004885886795818806,1.0
-14.116747340628448,2.6867544651031494,0.004660298582166433,0.0
-13.791873377169871,2.6678712368011475,0.004962775856256485,0.0
-14.271599316413596,2.6866981983184814,0.004109904170036316,0.0
-12.917774845292401,2.683852195739746,0.005432699806988239,1.0
-11.446612231137824,2.705815315246582,0.006372751668095589,1.0
-13.892112800351452,2.722071886062622,0.005249564535915852,0.0
-12.393774271283384,2.6953814029693604,0.0066609568893909454,1.0
-10.852053318699088,2.6928248405456543,0.005587772466242313,1.0
-10.151059366544672,2.711688995361328,0.005321419797837734,1.0
-10.679336090115783,2.684889554977417,0.004666074179112911,0.0
-10.812598887226107,2.689871072769165,0.004538384266197681,1.0
-9.765951049800643,2.7216262817382812,0.006072814576327801,1.0
-13.01680897611174,2.7492799758911133,0.006203902885317802,0.0
-12.92650449951782,2.7220935821533203,0.004916350822895765,0.0
-14.269567343859961,2.725846767425537,0.005041669122874737,0.0
-13.352734999056686,2.7270736694335938,0.004415799863636494,0.0
-12.325988702901013,2.7469642162323,0.00520250154659152,0.0
-11.049736120517325,2.7414910793304443,0.006239891052246094,1.0
-11.123143131215219,2.766422748565674,0.006388574372977018,0.0
-14.563993019969615,2.7276506423950195,0.007878633216023445,0.0
-12.655088538972292,2.7546920776367188,0.008058875799179077,1.0
-11.443674453385182,2.799679756164551,0.006129530258476734,1.0
-13.00908206039033,2.7243237495422363,0.007883671671152115,0.0
-12.186718621445783,2.7151803970336914,0.004997084848582745,0.0
-13.270380627648617,2.771620988845825,0.003495809156447649,0.0
-15.388383099181713,2.7595701217651367,0.0044515496119856834,0.0
-14.347886976666453,2.713535785675049,0.0035302331671118736,0.0
-13.834492594530616,2.775867223739624,0.0028272850904613733,0.0
