reward,success
-92.50226181991768,0.0
-66.0897172626671,0.0
-60.87939256166367,0.0
-45.407314144307556,0.0
-44.36954170355979,0.0
-46.635409357715815,0.0
-72.14241630868227,0.0
-62.62338103505475,0.0
-51.92474113044769,0.0
-54.00126884593926,0.0
-70.30761216212439,0.0
-65.21069566097113,0.0
-95.91269565060894,0.0
-56.688422030925295,0.0
-66.20122138150498,0.0
-30.41059924815751,0.0
-49.29203242021919,0.0
-56.33156382897123,0.0
-58.05228290751213,0.0
-38.60281292004482,0.0
-40.49930697412335,0.0
-52.98261685767726,0.0
-43.27897489551214,0.0
-63.50141313259365,0.0
-52.94940622715944,0.0
-81.30881497642612,0.0
-59.191907405722226,0.0
-75.74080509504469,0.0
-11.730898468887984,0.0
-15.453989929187385,0.0
-4.681691938700812,1.0
-17.272995769903048,0.0
-20.778801872138107,0.0
-7.025523091886647,1.0
-6.127425293968693,1.0
-23.435608802892222,0.0
-16.910636371333446,0.0
-18.478961346552474,0.0
-3.76424501766386,1.0
-24.658217735025783,0.0
-12.73422462555321,0.0
-10.193247215647204,0.0
-4.412941509527195,1.0
-8.461831286768872,0.0
-7.0089701563398314,1.0
-19.398602227688617,0.0
-19.56910683380775,0.0
-19.822111379733887,0.0
-5.643090703411753,1.0
-16.98555065119675,0.0
-7.270490734334157,0.0
-6.295050657852839,1.0
-8.512237507796337,1.0
-9.605770348342405,0.0
-19.334368680742934,0.0
-5.113006602819571,1.0
-5.659547129660477,1.0
-19.809453856016702,0.0
-8.029003578866693,1.0
-7.915520180089439,0.0
-19.791864338493667,0.0
-6.591700681525742,1.0
-17.856701803361794,0.0
-5.242939811171342,1.0
-12.987748883784919,0.0
-18.61659671685439,0.0
-7.589348318113576,1.0
-27.317378046180202,0.0
-5.576845146023874,1.0
-10.96602049108582,0.0
-17.749995204517468,0.0
-17.45521811387368,0.0
-20.610157292541537,0.0
-16.45140139020507,0.0
-18.698779826877058,0.0
-9.724975778029503,1.0
-19.386666103340442,0.0
-16.301617249787903,0.0
-22.11817254694215,0.0
-11.871489194329587,0.0
-25.609326348867413,0.0
-21.293702150718723,0.0
-11.101413674231674,0.0
-31.85965302241625,0.0
-7.737901742061989,1.0
-9.844102272863173,0.0
-4.873242614927472,1.0
-7.787453174830133,0.0
-19.461291006754312,0.0
-5.770361703661049,1.0
-15.389318655008536,0.0
-17.325969868538913,0.0
-6.379123865952259,1.0
-18.318908403429496,0.0
-13.736666928433383,0.0
-6.11093237688256,1.0
-6.324958441186216,1.0
-7.125678479719971,0.0
-7.644129458880749,0.0
-24.461261253764707,0.0
-3.1009334362787553,1.0
-23.68041637698294,0.0
-17.96031274659807,0.0
-19.741811441037633,0.0
-22.092370371465627,0.0
-8.884466287057842,1.0
